skill_name,skill_url
"Trader, Trader Tier 1","http://www.linkedin.com/skills/skill/Trader,_Trader_Tier_1"
"Tier 1, Tier 1, Tier 1","http://www.linkedin.com/skills/skill/Tier_1,_Tier_1,_Tier_1"
"Trading, Trading, Trading","http://www.linkedin.com/skills/skill/Trading,_Trading,_Trading"
"PPP Trader, PPP Trader, PPP Trader, PPP Trader","http://www.linkedin.com/skills/skill/PPP_Trader,_PPP_Trader,_PPP_Trader,_PPP_Trader"
"Private, Placements, Private, Placements, Private, Placements,","http://www.linkedin.com/skills/skill/Private,_Placements,_Private,_Placements,_Private,_Placements,"
"Project Financing, Project Financing, Project Financing,","http://www.linkedin.com/skills/skill/Project_Financing,_Project_Financing,_Project_Financing,"
"Trade Platform, Trade Platform, Trade Platform, Trade Platform,","http://www.linkedin.com/skills/skill/Trade_Platform,_Trade_Platform,_Trade_Platform,_Trade_Platform,"
"Trader, Trader, Trader, Trader, Trader, Trader, Trader, Trader,","http://www.linkedin.com/skills/skill/Trader,_Trader,_Trader,_Trader,_Trader,_Trader,_Trader,_Trader,"
Goldmines,http://www.linkedin.com/skills/skill/Goldmines
Executive,http://www.linkedin.com/skills/skill/Executive
Cultural Diversity,http://www.linkedin.com/skills/skill/Cultural_Diversity
Organization,http://www.linkedin.com/skills/skill/Organization
International Management,http://www.linkedin.com/skills/skill/International_Management
Cultural Transformation,http://www.linkedin.com/skills/skill/Cultural_Transformation
Facilitators,http://www.linkedin.com/skills/skill/Facilitators
Behavioural Change,http://www.linkedin.com/skills/skill/Behavioural_Change
Intercultural Training,http://www.linkedin.com/skills/skill/Intercultural_Training
Culture,http://www.linkedin.com/skills/skill/Culture
European Integration,http://www.linkedin.com/skills/skill/European_Integration
professional networker,http://www.linkedin.com/skills/skill/professional_networker
Cross-cultural Training,http://www.linkedin.com/skills/skill/Cross-cultural_Training
Diversity Strategy,http://www.linkedin.com/skills/skill/Diversity_Strategy
Globalisation,http://www.linkedin.com/skills/skill/Globalisation
Organisational change,http://www.linkedin.com/skills/skill/Organisational_change
academic lecturing,http://www.linkedin.com/skills/skill/academic_lecturing
visiting professor,http://www.linkedin.com/skills/skill/visiting_professor
International human resource management,http://www.linkedin.com/skills/skill/International_human_resource_management
vice dean of academic affairs,http://www.linkedin.com/skills/skill/vice_dean_of_academic_affairs
leadership across cultures,http://www.linkedin.com/skills/skill/leadership_across_cultures
professional speaker on leadership,http://www.linkedin.com/skills/skill/professional_speaker_on_leadership
change facilitator,http://www.linkedin.com/skills/skill/change_facilitator
inclusion expert,http://www.linkedin.com/skills/skill/inclusion_expert
cultural reconciliation,http://www.linkedin.com/skills/skill/cultural_reconciliation
cultural friction,http://www.linkedin.com/skills/skill/cultural_friction
idea generator,http://www.linkedin.com/skills/skill/idea_generator
innovation across cultures,http://www.linkedin.com/skills/skill/innovation_across_cultures
mediator,http://www.linkedin.com/skills/skill/mediator
Mobile Computing,http://www.linkedin.com/skills/skill/Mobile_Computing
Cross-cultural Teams,http://www.linkedin.com/skills/skill/Cross-cultural_Teams
Video Editing,http://www.linkedin.com/skills/skill/Video_Editing
Documentaries,http://www.linkedin.com/skills/skill/Documentaries
Algorithm Development,http://www.linkedin.com/skills/skill/Algorithm_Development
Concept Generation,http://www.linkedin.com/skills/skill/Concept_Generation
M&A analysis,http://www.linkedin.com/skills/skill/M&A_analysis
Organizational Structure,http://www.linkedin.com/skills/skill/Organizational_Structure
KPI Dashboards,http://www.linkedin.com/skills/skill/KPI_Dashboards
ALM,http://www.linkedin.com/skills/skill/ALM
Deployment,http://www.linkedin.com/skills/skill/Deployment
InstallShield,http://www.linkedin.com/skills/skill/InstallShield
Application Lifecycle Management,http://www.linkedin.com/skills/skill/Application_Lifecycle_Management
VSTO,http://www.linkedin.com/skills/skill/VSTO
Release Management,http://www.linkedin.com/skills/skill/Release_Management
VSTS,http://www.linkedin.com/skills/skill/VSTS
MSI,http://www.linkedin.com/skills/skill/MSI
Certified Project Manager,http://www.linkedin.com/skills/skill/Certified_Project_Manager
Certified Trainer,http://www.linkedin.com/skills/skill/Certified_Trainer
TeamCity,http://www.linkedin.com/skills/skill/TeamCity
WiX,http://www.linkedin.com/skills/skill/WiX
MSBuild,http://www.linkedin.com/skills/skill/MSBuild
NAnt,http://www.linkedin.com/skills/skill/NAnt
NSIS,http://www.linkedin.com/skills/skill/NSIS
MSTest,http://www.linkedin.com/skills/skill/MSTest
Inspiration,http://www.linkedin.com/skills/skill/Inspiration
Strategic Business,http://www.linkedin.com/skills/skill/Strategic_Business
Free Hugs,http://www.linkedin.com/skills/skill/Free_Hugs
Human Development,http://www.linkedin.com/skills/skill/Human_Development
Marketing & Sales,http://www.linkedin.com/skills/skill/Marketing_&_Sales
Smart Working,http://www.linkedin.com/skills/skill/Smart_Working
Parallel Computing,http://www.linkedin.com/skills/skill/Parallel_Computing
Situational Leadership,http://www.linkedin.com/skills/skill/Situational_Leadership
Customer Facing,http://www.linkedin.com/skills/skill/Customer_Facing
Database Admin,http://www.linkedin.com/skills/skill/Database_Admin
Database Management,http://www.linkedin.com/skills/skill/Database_Management
Social Networking Sites,http://www.linkedin.com/skills/skill/Social_Networking_Sites
YouTube,http://www.linkedin.com/skills/skill/YouTube
Video Conferencing,http://www.linkedin.com/skills/skill/Video_Conferencing
Social Media Relations,http://www.linkedin.com/skills/skill/Social_Media_Relations
Networking Events,http://www.linkedin.com/skills/skill/Networking_Events
Online Community Management,http://www.linkedin.com/skills/skill/Online_Community_Management
Video Blogging,http://www.linkedin.com/skills/skill/Video_Blogging
Virtual Training,http://www.linkedin.com/skills/skill/Virtual_Training
Stakeholder Relations,http://www.linkedin.com/skills/skill/Stakeholder_Relations
Google,http://www.linkedin.com/skills/skill/Google
CRM software,http://www.linkedin.com/skills/skill/CRM_software
Language Skills,http://www.linkedin.com/skills/skill/Language_Skills
Attraction Marketing,http://www.linkedin.com/skills/skill/Attraction_Marketing
Digital Branding,http://www.linkedin.com/skills/skill/Digital_Branding
Ministry Of Defence,http://www.linkedin.com/skills/skill/Ministry_Of_Defence
מאמן קריירה,http://www.linkedin.com/skills/skill/מאמן_קריירה
יזם,http://www.linkedin.com/skills/skill/יזם
ביצועיסט,http://www.linkedin.com/skills/skill/ביצועיסט
מאמן אישי,http://www.linkedin.com/skills/skill/מאמן_אישי
מאמן מנהלים,http://www.linkedin.com/skills/skill/מאמן_מנהלים
ניהול בכיר,http://www.linkedin.com/skills/skill/ניהול_בכיר
Test Director,http://www.linkedin.com/skills/skill/Test_Director
i3Monitor,http://www.linkedin.com/skills/skill/i3Monitor
Quest Spotlight,http://www.linkedin.com/skills/skill/Quest_Spotlight
Solaris 8/9/10,http://www.linkedin.com/skills/skill/Solaris_8/9/10
Oracle 9i,http://www.linkedin.com/skills/skill/Oracle_9i
Backup & Restore,http://www.linkedin.com/skills/skill/Backup_&_Restore
Uploads To Production,http://www.linkedin.com/skills/skill/Uploads_To_Production
SQL 2008/2005/2000,http://www.linkedin.com/skills/skill/SQL_2008/2005/2000
SQL 2008 R2,http://www.linkedin.com/skills/skill/SQL_2008_R2
SQL Migrations,http://www.linkedin.com/skills/skill/SQL_Migrations
Clariion,http://www.linkedin.com/skills/skill/Clariion
Indexing,http://www.linkedin.com/skills/skill/Indexing
Data Retention,http://www.linkedin.com/skills/skill/Data_Retention
SQL Security,http://www.linkedin.com/skills/skill/SQL_Security
Windows 2008 Cluster,http://www.linkedin.com/skills/skill/Windows_2008_Cluster
Veritas Cluster Server,http://www.linkedin.com/skills/skill/Veritas_Cluster_Server
Scrum development (VersionOne),http://www.linkedin.com/skills/skill/Scrum_development_(VersionOne)
Strategic Technology Planning,http://www.linkedin.com/skills/skill/Strategic_Technology_Planning
New product development and launch,http://www.linkedin.com/skills/skill/New_product_development_and_launch
"?	Identification and organization of conferences, trade shows and speaking oppor","http://www.linkedin.com/skills/skill/?	Identification_and_organization_of_conferences,_trade_shows_and_speaking_oppor"
"?	Marketing budget","http://www.linkedin.com/skills/skill/?	Marketing_budget"
"?	Public relations activities","http://www.linkedin.com/skills/skill/?	Public_relations_activities"
"?	Planning and implementation of email campaigns; advertising campaigns and webi","http://www.linkedin.com/skills/skill/?	Planning_and_implementation_of_email_campaigns;_advertising_campaigns_and_webi"
"?	Managing company website content and design","http://www.linkedin.com/skills/skill/?	Managing_company_website_content_and_design"
"?	Production of marketing material (demos, CDs, brochures, promotional items, et","http://www.linkedin.com/skills/skill/?	Production_of_marketing_material_(demos,_CDs,_brochures,_promotional_items,_et"
Strategic Analysis,http://www.linkedin.com/skills/skill/Strategic_Analysis
Sensitivity Analysis,http://www.linkedin.com/skills/skill/Sensitivity_Analysis
Virtual Economies,http://www.linkedin.com/skills/skill/Virtual_Economies
HL7,http://www.linkedin.com/skills/skill/HL7
Medical Imaging,http://www.linkedin.com/skills/skill/Medical_Imaging
Healthcare IT,http://www.linkedin.com/skills/skill/Healthcare_IT
Windows Server 2008,http://www.linkedin.com/skills/skill/Windows_Server_2008
Virtualization Technology,http://www.linkedin.com/skills/skill/Virtualization_Technology
Microsoft Infrastructure,http://www.linkedin.com/skills/skill/Microsoft_Infrastructure
DNS administration,http://www.linkedin.com/skills/skill/DNS_administration
Web Production Management,http://www.linkedin.com/skills/skill/Web_Production_Management
Director,http://www.linkedin.com/skills/skill/Director
Manager,http://www.linkedin.com/skills/skill/Manager
VxWorks,http://www.linkedin.com/skills/skill/VxWorks
SNMP,http://www.linkedin.com/skills/skill/SNMP
Device Drivers,http://www.linkedin.com/skills/skill/Device_Drivers
LTE,http://www.linkedin.com/skills/skill/LTE
UDP,http://www.linkedin.com/skills/skill/UDP
CDMA,http://www.linkedin.com/skills/skill/CDMA
RTOS,http://www.linkedin.com/skills/skill/RTOS
Linux Kernel,http://www.linkedin.com/skills/skill/Linux_Kernel
C/C++,http://www.linkedin.com/skills/skill/C/C++
PureMVC,http://www.linkedin.com/skills/skill/PureMVC
Telco Industry,http://www.linkedin.com/skills/skill/Telco_Industry
Video Streaming,http://www.linkedin.com/skills/skill/Video_Streaming
Career Management,http://www.linkedin.com/skills/skill/Career_Management
Reverse Engineering,http://www.linkedin.com/skills/skill/Reverse_Engineering
WCF Services,http://www.linkedin.com/skills/skill/WCF_Services
Dialing the phone,http://www.linkedin.com/skills/skill/Dialing_the_phone
Apple,http://www.linkedin.com/skills/skill/Apple
ESXi,http://www.linkedin.com/skills/skill/ESXi
Perl Script,http://www.linkedin.com/skills/skill/Perl_Script
Mootools,http://www.linkedin.com/skills/skill/Mootools
Google Adwords Professional,http://www.linkedin.com/skills/skill/Google_Adwords_Professional
OLAP,http://www.linkedin.com/skills/skill/OLAP
VLDB,http://www.linkedin.com/skills/skill/VLDB
24/7 Operations,http://www.linkedin.com/skills/skill/24/7_Operations
Online Video Strategy,http://www.linkedin.com/skills/skill/Online_Video_Strategy
Software Product Management,http://www.linkedin.com/skills/skill/Software_Product_Management
MySQL DBA,http://www.linkedin.com/skills/skill/MySQL_DBA
Cognos,http://www.linkedin.com/skills/skill/Cognos
Datastage,http://www.linkedin.com/skills/skill/Datastage
Crystal Reports,http://www.linkedin.com/skills/skill/Crystal_Reports
Oracle Discoverer,http://www.linkedin.com/skills/skill/Oracle_Discoverer
Dashboard,http://www.linkedin.com/skills/skill/Dashboard
CFOs,http://www.linkedin.com/skills/skill/CFOs
Cost Allocation,http://www.linkedin.com/skills/skill/Cost_Allocation
Budgeting,http://www.linkedin.com/skills/skill/Budgeting
Risk Assessment,http://www.linkedin.com/skills/skill/Risk_Assessment
Employee Referral Programs,http://www.linkedin.com/skills/skill/Employee_Referral_Programs
Counseling,http://www.linkedin.com/skills/skill/Counseling
Candidate Assessment,http://www.linkedin.com/skills/skill/Candidate_Assessment
Compensation Negotiation,http://www.linkedin.com/skills/skill/Compensation_Negotiation
Candidate Development,http://www.linkedin.com/skills/skill/Candidate_Development
Technology Product Development,http://www.linkedin.com/skills/skill/Technology_Product_Development
Technology Strategy Development,http://www.linkedin.com/skills/skill/Technology_Strategy_Development
Mad'an funding,http://www.linkedin.com/skills/skill/Mad'an_funding
Mono,http://www.linkedin.com/skills/skill/Mono
C++11,http://www.linkedin.com/skills/skill/C++11
COM+,http://www.linkedin.com/skills/skill/COM+
X86,http://www.linkedin.com/skills/skill/X86
Windows CE,http://www.linkedin.com/skills/skill/Windows_CE
Embedded C++,http://www.linkedin.com/skills/skill/Embedded_C++
CORBA,http://www.linkedin.com/skills/skill/CORBA
ARM,http://www.linkedin.com/skills/skill/ARM
Android SDK,http://www.linkedin.com/skills/skill/Android_SDK
Parallel Algorithms,http://www.linkedin.com/skills/skill/Parallel_Algorithms
LDAP,http://www.linkedin.com/skills/skill/LDAP
SSH,http://www.linkedin.com/skills/skill/SSH
NIS,http://www.linkedin.com/skills/skill/NIS
ZFS,http://www.linkedin.com/skills/skill/ZFS
Sun,http://www.linkedin.com/skills/skill/Sun
User Management,http://www.linkedin.com/skills/skill/User_Management
Clustering,http://www.linkedin.com/skills/skill/Clustering
TeMIP,http://www.linkedin.com/skills/skill/TeMIP
Oracle Database Administration,http://www.linkedin.com/skills/skill/Oracle_Database_Administration
EMC Enterprise backup,http://www.linkedin.com/skills/skill/EMC_Enterprise_backup
Scalable Web Applications,http://www.linkedin.com/skills/skill/Scalable_Web_Applications
Web Operations,http://www.linkedin.com/skills/skill/Web_Operations
מרצה לינקדאין,http://www.linkedin.com/skills/skill/מרצה_לינקדאין
מרצה מדיה חברתית,http://www.linkedin.com/skills/skill/מרצה_מדיה_חברתית
מיתוג ברשת,http://www.linkedin.com/skills/skill/מיתוג_ברשת
מנחה לינקדאין לפיתוח עסקי,http://www.linkedin.com/skills/skill/מנחה_לינקדאין_לפיתוח_עסקי
מרצה גיוס ברשת,http://www.linkedin.com/skills/skill/מרצה_גיוס_ברשת
Talent Intelligence,http://www.linkedin.com/skills/skill/Talent_Intelligence
Start-up Environment,http://www.linkedin.com/skills/skill/Start-up_Environment
Social Recruiting,http://www.linkedin.com/skills/skill/Social_Recruiting
Full-life Cycle Recruiting,http://www.linkedin.com/skills/skill/Full-life_Cycle_Recruiting
Phone Screens,http://www.linkedin.com/skills/skill/Phone_Screens
הדרכת מנהלים בכירים לשימוש עיסקי ברשתות חברתיות,http://www.linkedin.com/skills/skill/הדרכת_מנהלים_בכירים_לשימוש_עיסקי_ברשתות_חברתיות
Dynamic Speaker,http://www.linkedin.com/skills/skill/Dynamic_Speaker
Guest Lecturing,http://www.linkedin.com/skills/skill/Guest_Lecturing
